uid,eprintid,datestamp,value,count
9477123,6319,20230601,views,3
9477124,34169,20230601,views,1
9477125,44781,20230601,views,1
9477126,19647,20230601,views,1
9477127,44778,20230601,views,1
9477128,34237,20230601,views,1
9477129,43865,20230601,views,1
9477130,43220,20230601,views,1
9477131,44160,20230601,views,1
9477132,28063,20230601,views,2
9477133,9502,20230601,views,1
9477134,29519,20230601,views,1
9477135,8911,20230601,views,4
9477136,13895,20230601,views,2
9477137,7370,20230601,views,1
9477138,39479,20230601,views,1
9477139,32336,20230601,views,1
9477140,44032,20230601,views,1
9477141,11446,20230601,views,1
9477142,44806,20230601,views,3
9477143,12885,20230601,views,6
9477144,18597,20230601,views,1
9477145,20020,20230601,views,1
9477146,7956,20230601,views,4
9477147,12562,20230601,views,1
9477148,25673,20230601,views,1
9477149,44751,20230601,views,1
9477150,41965,20230601,views,1
9477151,35408,20230601,views,16
9477152,42411,20230601,views,1
9477153,8265,20230601,views,1
9477154,43743,20230601,views,1
9477155,5799,20230601,views,1
9477156,12575,20230601,views,2
9477157,42941,20230601,views,1
9477158,41182,20230601,views,1
9477159,44719,20230601,views,2
9477160,44316,20230601,views,1
9477161,34670,20230601,views,1
9477162,34435,20230601,views,1
9477163,40444,20230601,views,1
9477164,41098,20230601,views,1
9477165,44737,20230601,views,1
9477166,9869,20230601,views,1
9477167,42918,20230601,views,1
9477168,43252,20230601,views,1
9477169,44790,20230601,views,1
9477170,44170,20230601,views,1
9477171,24584,20230601,views,1
9477172,40212,20230601,views,1
9477173,44260,20230601,views,1
9477174,39914,20230601,views,3
9477175,41612,20230601,views,1
9477176,43726,20230601,views,1
9477177,11527,20230601,views,3
9477178,19835,20230601,views,1
9477179,10065,20230601,views,1
9477180,8226,20230601,views,6
9477181,44627,20230601,views,1
9477182,20783,20230601,views,4
9477183,13396,20230601,views,2
9477184,43747,20230601,views,1
9477185,44045,20230601,views,1
9477186,10343,20230601,views,3
9477187,30592,20230601,views,1
9477188,34710,20230601,views,2
9477189,29739,20230601,views,1
9477190,19411,20230601,views,1
9477191,44380,20230601,views,1
9477192,31343,20230601,views,3
9477193,9103,20230601,views,2
9477194,2692,20230601,views,2
9477195,4791,20230601,views,1
9477196,34851,20230601,views,1
9477197,42668,20230601,views,1
9477198,38247,20230601,views,1
9477199,16186,20230601,views,1
9477200,44773,20230601,views,1
9477201,42886,20230601,views,1
9477202,14156,20230601,views,2
9477203,27371,20230601,views,1
9477204,19359,20230601,views,1
9477205,13375,20230601,views,1
9477206,44403,20230601,views,1
9477207,43812,20230601,views,1
9477208,42230,20230601,views,1
9477209,40673,20230601,views,1
9477210,16217,20230601,views,1
9477211,44760,20230601,views,1
9477212,23798,20230601,views,1
9477213,41335,20230601,views,1
9477214,40634,20230601,views,1
9477215,7073,20230601,views,1
9477216,14101,20230601,views,1
9477217,38620,20230601,views,1
9477218,32746,20230601,views,1
9477219,7915,20230601,views,1
9477220,10312,20230601,views,1
9477221,37449,20230601,views,1
9477222,39641,20230601,views,1
9477223,5749,20230601,views,1
9477224,13010,20230601,views,1
9477225,21695,20230601,views,1
9477226,6722,20230601,views,1
9477227,43320,20230601,views,1
9477228,39698,20230601,views,1
9477229,44431,20230601,views,1
9477230,8782,20230601,views,6
9477231,41134,20230601,views,1
9477232,7948,20230601,views,6
9477233,36119,20230601,views,1
9477234,7971,20230601,views,1
9477235,39881,20230601,views,1
9477236,6819,20230601,views,1
9477237,34460,20230601,views,1
9477238,39838,20230601,views,1
9477239,35842,20230601,views,14
9477240,10482,20230601,views,3
9477241,7046,20230601,views,1
9477242,44368,20230601,views,1
9477243,44784,20230601,views,1
9477244,40783,20230601,views,1
9477245,44648,20230601,views,2
9477246,43227,20230601,views,1
9477247,17388,20230601,views,2
9477248,44473,20230601,views,2
9477249,26209,20230601,views,2
9477250,18220,20230601,views,2
9477251,40870,20230601,views,1
9477252,28002,20230601,views,1
9477253,6982,20230601,views,1
9477254,42130,20230601,views,1
9477255,44488,20230601,views,1
9477256,8125,20230601,views,1
9477257,34183,20230601,views,1
9477258,43663,20230601,views,1
9477259,44880,20230601,views,2
9477260,7461,20230601,views,4
9477261,42193,20230601,views,2
9477262,6354,20230601,views,1
9477263,16847,20230601,views,1
9477264,44436,20230601,views,1
9477265,18974,20230601,views,1
9477266,23679,20230601,views,1
9477267,39769,20230601,views,1
9477268,39903,20230601,views,1
9477269,15773,20230601,views,1
9477270,44888,20230601,views,2
9477271,41988,20230601,views,1
9477272,35402,20230601,views,2
9477273,37181,20230601,views,1
9477274,8709,20230601,views,2
9477275,44777,20230601,views,2
9477276,44867,20230601,views,1
9477277,41054,20230601,views,1
9477278,12960,20230601,views,1
9477279,7214,20230601,views,4
9477280,30916,20230601,views,1
9477281,38715,20230601,views,1
9477282,2716,20230601,views,1
9477283,5377,20230601,views,1
9477284,40846,20230601,views,1
9477285,44414,20230601,views,4
9477286,43233,20230601,views,1
9477287,35393,20230601,views,2
9477288,39916,20230601,views,1
9477289,44067,20230601,views,1
9477290,42677,20230601,views,1
9477291,44803,20230601,views,1
9477292,44317,20230601,views,1
9477293,27739,20230602,views,1
9477294,44366,20230602,views,1
9477295,7630,20230602,views,1
9477296,44870,20230602,views,1
9477297,7401,20230602,views,1
9477298,27168,20230602,views,1
9477299,35049,20230602,views,1
9477300,11857,20230602,views,1
9477301,10066,20230602,views,1
9477302,6247,20230602,views,1
9477303,7652,20230602,views,1
9477304,39431,20230602,views,1
9477305,8949,20230602,views,1
9477306,39034,20230602,views,1
9477307,43665,20230602,views,1
9477308,10746,20230602,views,1
9477309,6743,20230602,views,1
9477310,30918,20230602,views,1
9477311,8825,20230602,views,1
9477312,10322,20230602,views,2
9477313,29915,20230602,views,1
9477314,44697,20230602,views,1
9477315,42885,20230602,views,1
9477316,44740,20230602,views,1
9477317,42603,20230602,views,1
9477318,38326,20230602,views,1
9477319,44750,20230602,views,1
9477320,8813,20230602,views,1
9477321,24082,20230602,views,1
9477322,39902,20230602,views,1
9477323,17060,20230602,views,1
9477324,36856,20230602,views,1
9477325,3988,20230602,views,1
9477326,42387,20230602,views,1
9477327,7478,20230602,views,1
9477328,44912,20230602,views,1
9477329,7179,20230602,views,1
9477330,38639,20230602,views,3
9477331,12260,20230602,views,1
9477332,44080,20230602,views,1
9477333,28658,20230602,views,1
9477334,13681,20230602,views,1
9477335,34920,20230602,views,1
9477336,39028,20230602,views,2
9477337,17682,20230602,views,2
9477338,32531,20230602,views,1
9477339,35427,20230602,views,1
9477340,32565,20230602,views,1
9477341,33573,20230602,views,1
9477342,44472,20230602,views,1
9477343,44463,20230602,views,1
9477344,17091,20230602,views,1
9477345,29950,20230602,views,1
9477346,20322,20230602,views,1
9477347,44050,20230602,views,1
9477348,37094,20230602,views,1
9477349,23209,20230602,views,1
9477350,42805,20230602,views,1
9477351,36975,20230602,views,1
9477352,42561,20230602,views,1
9477353,31267,20230602,views,1
9477354,7393,20230602,views,1
9477355,24481,20230602,views,1
9477356,43865,20230602,views,1
9477357,43434,20230602,views,1
9477358,43968,20230602,views,2
9477359,27491,20230602,views,1
9477360,44768,20230602,views,1
9477361,15824,20230602,views,1
9477362,34358,20230602,views,1
9477363,31274,20230602,views,1
9477364,38382,20230602,views,2
9477365,44820,20230602,views,1
9477366,22789,20230602,views,3
9477367,7968,20230602,views,1
9477368,33296,20230602,views,1
9477369,25799,20230602,views,1
9477370,36413,20230602,views,3
9477371,29519,20230602,views,1
9477372,9370,20230602,views,1
9477373,7345,20230602,views,1
9477374,36577,20230602,views,1
9477375,34532,20230602,views,1
9477376,41514,20230602,views,1
9477377,29316,20230602,views,1
9477378,33143,20230602,views,1
9477379,39479,20230602,views,1
9477380,35425,20230602,views,2
9477381,12116,20230602,views,1
9477382,35863,20230602,views,1
9477383,35190,20230602,views,1
9477384,7737,20230602,views,1
9477385,30984,20230602,views,1
9477386,28757,20230602,views,1
9477387,7515,20230602,views,1
9477388,44392,20230602,views,4
9477389,32363,20230602,views,1
9477390,17753,20230602,views,1
9477391,39123,20230602,views,1
9477392,3643,20230602,views,1
9477393,35408,20230602,views,2
9477394,23745,20230602,views,1
9477395,26877,20230602,views,1
9477396,26290,20230602,views,1
9477397,41182,20230602,views,1
9477398,37706,20230602,views,3
9477399,29782,20230602,views,1
9477400,44737,20230602,views,1
9477401,37455,20230602,views,1
9477402,33419,20230602,views,1
9477403,28090,20230602,views,1
9477404,41961,20230602,views,1
9477405,20863,20230602,views,1
9477406,30339,20230602,views,1
9477407,10354,20230602,views,1
9477408,37663,20230602,views,1
9477409,19355,20230602,views,2
9477410,22815,20230602,views,1
9477411,44847,20230602,views,1
9477412,44568,20230602,views,1
9477413,16459,20230602,views,1
9477414,43800,20230602,views,1
9477415,33891,20230602,views,1
9477416,35996,20230602,views,1
9477417,43259,20230602,views,1
9477418,10240,20230602,views,1
9477419,23637,20230602,views,1
9477420,44722,20230602,views,1
9477421,2692,20230602,views,1
9477422,35045,20230602,views,1
9477423,36599,20230602,views,1
9477424,19359,20230602,views,1
9477425,29839,20230602,views,1
9477426,35925,20230602,views,1
9477427,7051,20230602,views,1
9477428,41595,20230602,views,2
9477429,43918,20230602,views,1
9477430,9118,20230602,views,1
9477431,42801,20230602,views,1
9477432,10312,20230602,views,1
9477433,44161,20230602,views,2
9477434,34571,20230602,views,1
9477435,31664,20230602,views,2
9477436,21695,20230602,views,2
9477437,9991,20230602,views,1
9477438,7334,20230602,views,1
9477439,39360,20230602,views,1
9477440,41692,20230602,views,1
9477441,33260,20230602,views,1
9477442,7948,20230602,views,1
9477443,35441,20230602,views,2
9477444,27333,20230602,views,1
9477445,24721,20230602,views,1
9477446,8681,20230602,views,1
9477447,35715,20230602,views,2
9477448,35842,20230602,views,3
9477449,6385,20230602,views,1
9477450,43606,20230602,views,1
9477451,37144,20230602,views,1
9477452,43818,20230602,views,1
9477453,40817,20230602,views,1
9477454,28626,20230602,views,1
9477455,14219,20230602,views,1
9477456,37715,20230602,views,1
9477457,40890,20230602,views,1
9477458,12217,20230602,views,1
9477459,9702,20230602,views,1
9477460,43058,20230602,views,1
9477461,44819,20230602,views,1
9477462,25079,20230602,views,1
9477463,33158,20230602,views,1
9477464,33586,20230602,views,1
9477465,39030,20230602,views,1
9477466,39470,20230602,views,1
9477467,44830,20230602,views,1
9477468,36904,20230602,views,1
9477469,8531,20230602,views,1
9477470,42518,20230602,views,1
9477471,43866,20230602,views,1
9477472,13242,20230602,views,1
9477473,7461,20230602,views,1
9477474,6774,20230602,views,1
9477475,37447,20230602,views,2
9477476,8056,20230602,views,2
9477477,44047,20230602,views,1
9477478,34305,20230602,views,2
9477479,42366,20230602,views,2
9477480,24818,20230602,views,1
9477481,39340,20230602,views,1
9477482,35391,20230602,views,2
9477483,25533,20230602,views,1
9477484,43602,20230602,views,1
9477485,37231,20230602,views,1
9477486,43731,20230602,views,1
9477487,32983,20230602,views,1
9477488,32810,20230602,views,1
9477489,18916,20230602,views,1
9477490,35848,20230602,views,1
9477491,44718,20230602,views,1
9477492,41222,20230602,views,1
9477493,36629,20230602,views,1
9477494,43241,20230602,views,1
9477495,25504,20230602,views,1
9477496,43799,20230602,views,1
9477497,35419,20230602,views,1
9477498,44546,20230602,views,1
9477499,28273,20230602,views,1
9477500,44408,20230602,views,1
9477501,16516,20230602,views,1
9477502,36731,20230602,views,1
9477503,9842,20230602,views,1
9477504,42245,20230602,views,1
9477505,24095,20230602,views,1
9477506,44039,20230602,views,2
9477507,44815,20230602,views,1
9477508,10197,20230602,views,1
9477509,35393,20230602,views,1
9477510,33839,20230602,views,1
9477511,9207,20230602,views,2
9477512,43431,20230602,views,1
9477513,44706,20230602,views,1
9477514,44803,20230602,views,1
9477515,26123,20230603,views,1
9477516,33663,20230603,views,1
9477517,41483,20230603,views,1
9477518,44366,20230603,views,2
9477519,7381,20230603,views,1
9477520,37437,20230603,views,1
9477521,9254,20230603,views,1
9477522,36064,20230603,views,1
9477523,39650,20230603,views,1
9477524,7844,20230603,views,1
9477525,21556,20230603,views,1
9477526,43665,20230603,views,1
9477527,25038,20230603,views,1
9477528,42453,20230603,views,1
9477529,7984,20230603,views,1
9477530,26033,20230603,views,1
9477531,42461,20230603,views,1
9477532,29329,20230603,views,1
9477533,42885,20230603,views,1
9477534,38835,20230603,views,1
9477535,42381,20230603,views,1
9477536,44502,20230603,views,1
9477537,24649,20230603,views,1
9477538,43183,20230603,views,1
9477539,19087,20230603,views,1
9477540,27260,20230603,views,1
9477541,9954,20230603,views,1
9477542,37022,20230603,views,1
9477543,44912,20230603,views,1
9477544,20542,20230603,views,1
9477545,23119,20230603,views,1
9477546,41138,20230603,views,1
9477547,6955,20230603,views,1
9477548,35427,20230603,views,1
9477549,21931,20230603,views,1
9477550,7427,20230603,views,1
9477551,44463,20230603,views,1
9477552,41585,20230603,views,1
9477553,42399,20230603,views,1
9477554,17091,20230603,views,1
9477555,6033,20230603,views,1
9477556,8538,20230603,views,1
9477557,44516,20230603,views,1
9477558,32925,20230603,views,1
9477559,21999,20230603,views,1
9477560,22255,20230603,views,1
9477561,23205,20230603,views,1
9477562,43865,20230603,views,1
9477563,6846,20230603,views,1
9477564,13502,20230603,views,1
9477565,34258,20230603,views,1
9477566,22789,20230603,views,1
9477567,19995,20230603,views,2
9477568,9370,20230603,views,1
9477569,27772,20230603,views,1
9477570,20537,20230603,views,1
9477571,38276,20230603,views,1
9477572,43577,20230603,views,1
9477573,27142,20230603,views,1
9477574,6237,20230603,views,1
9477575,43421,20230603,views,1
9477576,35863,20230603,views,2
9477577,43005,20230603,views,1
9477578,36652,20230603,views,1
9477579,20592,20230603,views,3
9477580,35721,20230603,views,1
9477581,30984,20230603,views,1
9477582,7515,20230603,views,1
9477583,43908,20230603,views,1
9477584,35408,20230603,views,1
9477585,10254,20230603,views,1
9477586,8613,20230603,views,1
9477587,28409,20230603,views,1
9477588,42702,20230603,views,1
9477589,35821,20230603,views,6
9477590,41182,20230603,views,2
9477591,40714,20230603,views,1
9477592,44316,20230603,views,1
9477593,6197,20230603,views,1
9477594,43229,20230603,views,1
9477595,10058,20230603,views,1
9477596,36262,20230603,views,1
9477597,20965,20230603,views,1
9477598,43935,20230603,views,1
9477599,12286,20230603,views,1
9477600,38174,20230603,views,1
9477601,44847,20230603,views,1
9477602,34957,20230603,views,1
9477603,10134,20230603,views,1
9477604,33891,20230603,views,2
9477605,44416,20230603,views,1
9477606,44555,20230603,views,1
