uid,eprintid,datestamp,value,count
9892313,5675,20230601,downloads,1
9892314,13308,20230601,downloads,2
9892315,35413,20230601,downloads,1
9892316,9109,20230601,downloads,1
9892317,18715,20230601,downloads,1
9892318,16037,20230601,downloads,1
9892319,37210,20230601,downloads,1
9892320,33837,20230601,downloads,1
9892321,14150,20230601,downloads,2
9892322,28003,20230601,downloads,1
9892323,11976,20230601,downloads,1
9892324,22751,20230601,downloads,1
9892325,14763,20230601,downloads,1
9892326,8059,20230601,downloads,1
9892327,11771,20230601,downloads,1
9892328,15886,20230601,downloads,2
9892329,8880,20230601,downloads,1
9892330,20749,20230601,downloads,1
9892331,13442,20230601,downloads,2
9892332,11922,20230601,downloads,1
9892333,13539,20230601,downloads,1
9892334,15881,20230601,downloads,2
9892335,30161,20230601,downloads,2
9892336,6220,20230601,downloads,1
9892337,31535,20230601,downloads,1
9892338,12494,20230601,downloads,1
9892339,7087,20230601,downloads,1
9892340,39436,20230601,downloads,1
9892341,29809,20230601,downloads,2
9892342,22885,20230601,downloads,1
9892343,17612,20230601,downloads,1
9892344,42782,20230601,downloads,1
9892345,10478,20230601,downloads,1
9892346,7310,20230601,downloads,1
9892347,40694,20230601,downloads,1
9892348,42133,20230601,downloads,1
9892349,6766,20230601,downloads,1
9892350,6934,20230601,downloads,1
9892351,40283,20230601,downloads,1
9892352,34470,20230601,downloads,1
9892353,6245,20230601,downloads,1
9892354,40856,20230601,downloads,1
9892355,27474,20230601,downloads,1
9892356,29914,20230601,downloads,2
9892357,13787,20230601,downloads,1
9892358,22834,20230601,downloads,1
9892359,32677,20230601,downloads,1
9892360,35356,20230601,downloads,1
9892361,4649,20230601,downloads,1
9892362,10931,20230601,downloads,10
9892363,38517,20230601,downloads,1
9892364,21699,20230601,downloads,2
9892365,44926,20230601,downloads,1
9892366,37242,20230601,downloads,1
9892367,5745,20230601,downloads,1
9892368,28130,20230601,downloads,1
9892369,41064,20230601,downloads,1
9892370,12359,20230601,downloads,1
9892371,10134,20230601,downloads,9
9892372,13637,20230601,downloads,1
9892373,19129,20230601,downloads,1
9892374,32949,20230601,downloads,1
9892375,34249,20230601,downloads,1
9892376,42865,20230601,downloads,1
9892377,18894,20230601,downloads,1
9892378,35956,20230601,downloads,5
9892379,41425,20230601,downloads,1
9892380,13744,20230601,downloads,1
9892381,6744,20230601,downloads,1
9892382,30596,20230601,downloads,2
9892383,42943,20230601,downloads,1
9892384,10968,20230601,downloads,1
9892385,41595,20230601,downloads,2
9892386,12447,20230601,downloads,2
9892387,11812,20230601,downloads,1
9892388,14008,20230601,downloads,1
9892389,13873,20230601,downloads,2
9892390,44383,20230601,downloads,1
9892391,8891,20230601,downloads,1
9892392,12527,20230601,downloads,2
9892393,43613,20230601,downloads,1
9892394,29873,20230601,downloads,2
9892395,18577,20230601,downloads,1
9892396,10659,20230601,downloads,1
9892397,13534,20230601,downloads,1
9892398,10027,20230601,downloads,1
9892399,29861,20230601,downloads,2
9892400,10665,20230601,downloads,1
9892401,13353,20230601,downloads,2
9892402,40652,20230601,downloads,1
9892403,40485,20230601,downloads,1
9892404,44772,20230601,downloads,1
9892405,30021,20230601,downloads,2
9892406,16012,20230601,downloads,1
9892407,39359,20230601,downloads,1
9892408,44819,20230601,downloads,2
9892409,5770,20230601,downloads,1
9892410,16816,20230601,downloads,1
9892411,12687,20230601,downloads,2
9892412,12365,20230601,downloads,2
9892413,22433,20230601,downloads,1
9892414,6048,20230601,downloads,1
9892415,8634,20230601,downloads,1
9892416,36707,20230601,downloads,1
9892417,42651,20230601,downloads,1
9892418,29890,20230601,downloads,2
9892419,11837,20230601,downloads,4
9892420,39711,20230601,downloads,1
9892421,11569,20230601,downloads,1
9892422,19382,20230601,downloads,1
9892423,19922,20230601,downloads,1
9892424,6883,20230601,downloads,1
9892425,18758,20230601,downloads,2
9892426,7426,20230601,downloads,1
9892427,6889,20230601,downloads,1
9892428,12841,20230601,downloads,1
9892429,16047,20230601,downloads,2
9892430,14430,20230601,downloads,1
9892431,35942,20230601,downloads,1
9892432,37081,20230601,downloads,2
9892433,22409,20230601,downloads,1
9892434,13139,20230601,downloads,1
9892435,12115,20230601,downloads,2
9892436,22069,20230601,downloads,2
9892437,7227,20230601,downloads,1
9892438,40773,20230601,downloads,1
9892439,16027,20230601,downloads,1
9892440,20843,20230601,downloads,1
9892441,34579,20230601,downloads,1
9892442,3435,20230601,downloads,3
9892443,17316,20230601,downloads,1
9892444,6871,20230601,downloads,1
9892445,13191,20230601,downloads,1
9892446,14124,20230601,downloads,1
9892447,24356,20230601,downloads,1
9892448,44916,20230601,downloads,1
9892449,34319,20230601,downloads,2
9892450,35183,20230601,downloads,2
9892451,36546,20230601,downloads,1
9892452,9244,20230601,downloads,3
9892453,7982,20230601,downloads,1
9892454,20883,20230601,downloads,2
9892455,19025,20230601,downloads,2
9892456,38384,20230601,downloads,1
9892457,19441,20230601,downloads,1
9892458,11916,20230601,downloads,1
9892459,11951,20230601,downloads,1
9892460,21564,20230601,downloads,1
9892461,23119,20230601,downloads,1
9892462,27696,20230601,downloads,1
9892463,40141,20230601,downloads,1
9892464,15902,20230601,downloads,2
9892465,13545,20230601,downloads,1
9892466,22403,20230601,downloads,1
9892467,13465,20230601,downloads,1
9892468,7245,20230601,downloads,2
9892469,6290,20230601,downloads,1
9892470,8847,20230601,downloads,1
9892471,18035,20230601,downloads,2
9892472,17736,20230601,downloads,1
9892473,13202,20230601,downloads,2
9892474,43114,20230601,downloads,1
9892475,20851,20230601,downloads,1
9892476,7830,20230601,downloads,1
9892477,28752,20230601,downloads,2
9892478,22118,20230601,downloads,2
9892479,12390,20230601,downloads,1
9892480,16703,20230601,downloads,2
9892481,4436,20230601,downloads,1
9892482,34098,20230601,downloads,1
9892483,44802,20230601,downloads,1
9892484,11657,20230601,downloads,1
9892485,17779,20230601,downloads,2
9892486,7491,20230601,downloads,1
9892487,16642,20230601,downloads,1
9892488,5908,20230601,downloads,1
9892489,16838,20230601,downloads,1
9892490,44551,20230601,downloads,1
9892491,18898,20230601,downloads,1
9892492,16266,20230601,downloads,1
9892493,21727,20230601,downloads,1
9892494,6796,20230601,downloads,1
9892495,26748,20230601,downloads,2
9892496,5650,20230601,downloads,2
9892497,13377,20230601,downloads,1
9892498,9611,20230601,downloads,1
9892499,12038,20230601,downloads,1
9892500,33898,20230601,downloads,1
9892501,11165,20230601,downloads,1
9892502,18888,20230601,downloads,1
9892503,23227,20230601,downloads,1
9892504,21063,20230601,downloads,1
9892505,29845,20230601,downloads,2
9892506,12076,20230601,downloads,1
9892507,29949,20230601,downloads,2
9892508,3969,20230601,downloads,1
9892509,14742,20230601,downloads,2
9892510,33891,20230601,downloads,1
9892511,8364,20230601,downloads,1
9892512,44775,20230601,downloads,1
9892513,13028,20230601,downloads,2
9892514,14175,20230601,downloads,2
9892515,28483,20230601,downloads,1
9892516,10729,20230601,downloads,2
9892517,14177,20230601,downloads,2
9892518,11719,20230601,downloads,1
9892519,12994,20230601,downloads,1
9892520,29825,20230601,downloads,2
9892521,7333,20230601,downloads,1
9892522,35925,20230601,downloads,4
9892523,40464,20230601,downloads,1
9892524,19121,20230601,downloads,1
9892525,10833,20230601,downloads,1
9892526,40479,20230601,downloads,2
9892527,18125,20230601,downloads,1
9892528,22400,20230601,downloads,1
9892529,10646,20230601,downloads,1
9892530,30149,20230601,downloads,2
9892531,14154,20230601,downloads,2
9892532,11759,20230601,downloads,9
9892533,34324,20230601,downloads,1
9892534,41522,20230601,downloads,1
9892535,7910,20230601,downloads,2
9892536,29220,20230601,downloads,1
9892537,39683,20230601,downloads,1
9892538,44464,20230601,downloads,3
9892539,44442,20230601,downloads,2
9892540,12143,20230601,downloads,1
9892541,35090,20230601,downloads,1
9892542,7209,20230601,downloads,1
9892543,44435,20230601,downloads,1
9892544,14303,20230601,downloads,1
9892545,16049,20230601,downloads,2
9892546,5934,20230601,downloads,1
9892547,7557,20230601,downloads,3
9892548,10568,20230601,downloads,1
9892549,24609,20230601,downloads,1
9892550,11228,20230601,downloads,2
9892551,13542,20230601,downloads,1
9892552,10265,20230601,downloads,1
9892553,39512,20230601,downloads,1
9892554,43969,20230601,downloads,1
9892555,7850,20230601,downloads,1
9892556,18984,20230601,downloads,1
9892557,18502,20230601,downloads,1
9892558,11856,20230601,downloads,1
9892559,42717,20230601,downloads,1
9892560,11794,20230601,downloads,1
9892561,15894,20230601,downloads,2
9892562,30945,20230601,downloads,1
9892563,20848,20230601,downloads,2
9892564,7954,20230601,downloads,1
9892565,17455,20230601,downloads,3
9892566,16023,20230601,downloads,1
9892567,41741,20230601,downloads,1
9892568,12133,20230601,downloads,1
9892569,35848,20230601,downloads,2
9892570,18761,20230601,downloads,1
9892571,10671,20230601,downloads,1
9892572,13793,20230601,downloads,2
9892573,13518,20230601,downloads,1
9892574,18079,20230601,downloads,1
9892575,23375,20230601,downloads,1
9892576,10958,20230601,downloads,1
9892577,43285,20230601,downloads,2
9892578,6878,20230601,downloads,1
9892579,16910,20230601,downloads,2
9892580,41496,20230601,downloads,2
9892581,12122,20230601,downloads,1
9892582,29933,20230601,downloads,2
9892583,40553,20230601,downloads,1
9892584,7630,20230601,downloads,3
9892585,43683,20230601,downloads,1
9892586,11767,20230601,downloads,4
9892587,7669,20230601,downloads,1
9892588,37172,20230601,downloads,1
9892589,20029,20230601,downloads,1
9892590,12659,20230601,downloads,1
9892591,25174,20230601,downloads,1
9892592,23336,20230601,downloads,2
9892593,39228,20230601,downloads,1
9892594,16905,20230601,downloads,1
9892595,12102,20230601,downloads,1
9892596,28567,20230601,downloads,2
9892597,13522,20230601,downloads,1
9892598,4222,20230601,downloads,2
9892599,37317,20230601,downloads,2
9892600,44502,20230601,downloads,1
9892601,25757,20230601,downloads,1
9892602,4253,20230601,downloads,3
9892603,24562,20230601,downloads,1
9892604,12046,20230601,downloads,2
9892605,10891,20230601,downloads,1
9892606,42733,20230601,downloads,1
9892607,5240,20230601,downloads,1
9892608,9899,20230601,downloads,1
9892609,35139,20230601,downloads,1
9892610,40721,20230601,downloads,1
9892611,22558,20230601,downloads,1
9892612,12399,20230601,downloads,2
9892613,14785,20230601,downloads,2
9892614,17448,20230601,downloads,2
9892615,30006,20230601,downloads,2
9892616,29409,20230601,downloads,2
9892617,29970,20230601,downloads,2
9892618,27170,20230601,downloads,2
9892619,14146,20230601,downloads,2
9892620,29519,20230601,downloads,1
9892621,30179,20230601,downloads,2
9892622,42669,20230601,downloads,1
9892623,32957,20230601,downloads,1
9892624,24855,20230601,downloads,2
9892625,11862,20230601,downloads,2
9892626,5799,20230601,downloads,1
9892627,24385,20230601,downloads,1
9892628,19345,20230601,downloads,1
9892629,12371,20230601,downloads,2
9892630,24216,20230601,downloads,1
9892631,6938,20230601,downloads,2
9892632,11673,20230601,downloads,1
9892633,40212,20230601,downloads,1
9892634,31263,20230601,downloads,1
9892635,13452,20230601,downloads,1
9892636,44627,20230601,downloads,1
9892637,13738,20230601,downloads,1
9892638,43747,20230601,downloads,2
9892639,19411,20230601,downloads,1
9892640,43511,20230601,downloads,1
9892641,42457,20230601,downloads,2
9892642,26747,20230601,downloads,2
9892643,11507,20230601,downloads,1
9892644,10735,20230601,downloads,1
9892645,40673,20230601,downloads,1
9892646,12799,20230601,downloads,1
9892647,7073,20230601,downloads,1
9892648,10312,20230601,downloads,3
9892649,21695,20230601,downloads,1
9892650,43320,20230601,downloads,1
9892651,42610,20230601,downloads,1
9892652,7948,20230601,downloads,21
9892653,41459,20230601,downloads,1
9892654,10540,20230601,downloads,1
9892655,24552,20230601,downloads,2
9892656,44368,20230601,downloads,1
9892657,25000,20230601,downloads,2
9892658,20766,20230601,downloads,1
9892659,39542,20230601,downloads,1
9892660,9725,20230601,downloads,1
9892661,9892,20230601,downloads,1
9892662,44473,20230601,downloads,1
9892663,31164,20230601,downloads,1
9892664,22481,20230601,downloads,1
9892665,6199,20230601,downloads,1
9892666,10687,20230601,downloads,1
9892667,7169,20230601,downloads,1
9892668,17598,20230601,downloads,3
9892669,14138,20230601,downloads,2
9892670,9382,20230601,downloads,1
9892671,39769,20230601,downloads,1
9892672,21375,20230601,downloads,1
9892673,39223,20230601,downloads,1
9892674,18648,20230601,downloads,1
9892675,13978,20230601,downloads,2
9892676,17306,20230601,downloads,2
9892677,14092,20230601,downloads,1
9892678,11451,20230601,downloads,2
9892679,41826,20230601,downloads,1
9892680,6206,20230601,downloads,1
9892681,17617,20230601,downloads,1
9892682,35393,20230601,downloads,4
9892683,13460,20230601,downloads,2
9892684,42677,20230601,downloads,1
9892685,44067,20230601,downloads,1
9892686,44317,20230601,downloads,1
9892687,10852,20230601,downloads,1
9892688,42880,20230601,downloads,1
9892689,35911,20230601,downloads,1
9892690,10064,20230601,downloads,1
9892691,12444,20230601,downloads,3
9892692,9722,20230601,downloads,1
9892693,43665,20230601,downloads,3
9892694,29785,20230601,downloads,2
9892695,26811,20230601,downloads,2
9892696,29096,20230601,downloads,1
9892697,42792,20230601,downloads,1
9892698,9972,20230601,downloads,1
9892699,21837,20230601,downloads,1
9892700,12165,20230601,downloads,1
9892701,6458,20230601,downloads,1
9892702,13043,20230601,downloads,1
9892703,16005,20230601,downloads,1
9892704,19166,20230601,downloads,1
9892705,43184,20230601,downloads,1
9892706,24606,20230601,downloads,1
9892707,21722,20230601,downloads,2
9892708,33174,20230601,downloads,1
9892709,5950,20230601,downloads,1
9892710,13359,20230601,downloads,2
9892711,36723,20230601,downloads,2
9892712,34035,20230601,downloads,2
9892713,20842,20230601,downloads,1
9892714,36137,20230601,downloads,1
9892715,26874,20230601,downloads,1
9892716,10077,20230601,downloads,1
9892717,13621,20230601,downloads,1
9892718,6725,20230601,downloads,1
9892719,10955,20230601,downloads,1
9892720,12225,20230601,downloads,3
9892721,12537,20230601,downloads,1
9892722,12401,20230601,downloads,2
9892723,22398,20230601,downloads,1
9892724,42392,20230601,downloads,1
9892725,14356,20230601,downloads,1
9892726,14192,20230601,downloads,1
9892727,6033,20230601,downloads,2
9892728,41708,20230601,downloads,1
9892729,20651,20230601,downloads,2
9892730,7437,20230601,downloads,2
9892731,10804,20230601,downloads,2
9892732,43309,20230601,downloads,1
9892733,19110,20230601,downloads,2
9892734,7367,20230601,downloads,1
9892735,16698,20230601,downloads,2
9892736,32532,20230601,downloads,1
9892737,37601,20230601,downloads,1
9892738,18731,20230601,downloads,1
9892739,10867,20230601,downloads,1
9892740,29866,20230601,downloads,1
9892741,17002,20230601,downloads,2
9892742,43421,20230601,downloads,1
9892743,6952,20230601,downloads,1
9892744,42059,20230601,downloads,1
9892745,44721,20230601,downloads,1
9892746,9480,20230601,downloads,2
9892747,35650,20230601,downloads,1
